# gsd	gsr	firingRate	maxFreq	ampFreq	ampOscil	class	meanEv	meanCT	c1	c2	c3	c4	c5	c6	c7	c8	c9	c10
0	0.000297	0	4.28	1.49858	1.71699e-05	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0	0.000298	0	4.22	1.43523	1.46048e-05	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0	0.000299	0	4.2	1.41806	1.33523e-05	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0	0.0003	0	3.5	0.0513779	5.27598e-07	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0	0.000301	0	4.18	0.226231	8.10766e-06	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0	0.000302	0	4.32	0.211803	7.95082e-07	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0	0.000303	0	4.16	0.992705	1.83732e-05	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0	0.000304	0	4.18	0.509915	1.20014e-05	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0	0.000305	0	4.14	0.735012	9.55506e-06	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0	0.000306	0	4.1	0.418747	9.00103e-06	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0	0.000307	0	4.2	0.140368	7.93016e-06	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0	0.000308	0	4.22	0.455424	1.03208e-05	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0	0.000309	0	3.94	0.0595362	4.37204e-06	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0	0.00031	0	4.24	0.469195	1.07636e-05	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0	0.000311	0	4.2	0.235991	5.25234e-06	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0	0.000312	0	4.26	0.150251	6.59131e-06	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0	0.000313	0	3.98	0.0803632	3.69511e-06	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0	0.000314	0	5.6	0.06739	5.30261e-07	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0	0.000315	0	4.2	0.103378	2.1203e-06	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
