2 1 0 0.772563 0.28 1031.34 -61.5738 0.0852456 0.762714 0.0362754 -61.5738 0.0852456 0.762714 0.0362754 0.973569 0 0.375918 0 1.1877 0 0.993298 0 
2 1 0 0.760057 0.28 1031.34 -61.0745 0.0896272 0.785405 0.0339093 -61.0745 0.0896272 0.785405 0.0339093 0.973569 0 0.371932 0 1.19315 0 0.99272 0 
2 1 0 0.747015 0.28 1031.34 -60.5752 0.0942108 0.807758 0.0316924 -60.5752 0.0942108 0.807758 0.0316924 0.973569 0 0.36817 0 1.1983 0 0.992196 0 
2 1 0 0.733573 0.28 1031.34 -60.0759 0.0990033 0.82981 0.0296161 -60.0759 0.0990033 0.82981 0.0296161 0.973569 0 0.364612 0 1.20317 0 0.991718 0 
2 1 0 0.719845 0.28 1031.34 -59.5766 0.104012 0.851593 0.0276718 -59.5766 0.104012 0.851593 0.0276718 0.973569 0 0.361243 0 1.20777 0 0.991282 0 
2 1 0 0.70593 0.28 1031.34 -59.0773 0.109243 0.873135 0.0258518 -59.0773 0.109243 0.873135 0.0258518 0.973569 0 0.358048 0 1.21209 0 0.990882 0 
2 1 0 0.691911 0.28 1031.34 -58.578 0.114703 0.894459 0.0241486 -58.578 0.114703 0.894459 0.0241486 0.973569 0 0.355017 0 1.21613 0 0.990514 0 
2 1 0 0.67786 0.28 1031.34 -58.0786 0.1204 0.915584 0.0225549 -58.0786 0.1204 0.915584 0.0225549 0.973569 0 0.352139 0 1.2199 0 0.990175 0 
2 1 0 0.663838 0.28 1031.34 -57.5793 0.126339 0.93653 0.0210641 -57.5793 0.126339 0.93653 0.0210641 0.973569 0 0.349406 0 1.22339 0 0.989861 0 
2 1 0 0.6499 0.28 1031.34 -57.08 0.132527 0.957309 0.0196698 -57.08 0.132527 0.957309 0.0196698 0.973569 0 0.346811 0 1.22661 0 0.98957 0 
2 1 0 0.636089 0.28 1031.34 -56.5806 0.13897 0.977937 0.0183661 -56.5806 0.13897 0.977937 0.0183661 0.973569 0 0.344347 0 1.22954 0 0.9893 0 
2 1 0 0.622446 0.28 1031.34 -56.0813 0.145674 0.998425 0.0171473 -56.0813 0.145674 0.998425 0.0171473 0.973569 0 0.342009 0 1.23219 0 0.989048 0 
2 1 0 0.609004 0.28 1031.34 -55.5819 0.152644 1.01878 0.016008 -55.5819 0.152644 1.01878 0.016008 0.973569 0 0.339792 0 1.23456 0 0.988814 0 
2 1 0 0.59579 0.28 1031.34 -55.0826 0.159885 1.03902 0.0149432 -55.0826 0.159885 1.03902 0.0149432 0.973569 0 0.337692 0 1.23663 0 0.988595 0 
2 1 0 0.58283 0.28 1031.34 -54.5832 0.167402 1.05915 0.0139483 -54.5832 0.167402 1.05915 0.0139483 0.973569 0 0.335705 0 1.23841 0 0.98839 0 
2 1 0 0.570144 0.28 1031.34 -54.0838 0.175199 1.07918 0.0130187 -54.0838 0.175199 1.07918 0.0130187 0.973569 0 0.333829 0 1.23989 0 0.988199 0 
2 1 0 0.557748 0.28 1031.34 -53.5844 0.183279 1.0991 0.0121503 -53.5844 0.183279 1.0991 0.0121503 0.973569 0 0.33206 0 1.24106 0 0.988019 0 
2 1 0 0.545657 0.28 1031.34 -53.0851 0.191645 1.11894 0.0113391 -53.0851 0.191645 1.11894 0.0113391 0.973569 0 0.330397 0 1.24192 0 0.987851 0 
2 1 0 0.533883 0.28 1031.34 -52.5857 0.2003 1.13869 0.0105815 -52.5857 0.2003 1.13869 0.0105815 0.973569 0 0.328836 0 1.24247 0 0.987693 0 
