0.168355,0.214592,0.214592,2,2,3
0.168487,0.212505,0.212505,2,2,3
0.168619,0.210439,0.210439,2,2,3
0.168751,0.208397,0.208397,2,2,3
0.168884,0.206376,0.206376,2,2,3
0.169017,0.204377,0.204377,2,2,3
0.169151,0.2024,0.2024,2,2,3
0.169285,0.200444,0.200444,2,2,3
0.16942,0.198509,0.198509,2,2,3
0.169555,0.196594,0.196594,2,2,3
0.169691,0.194701,0.194701,2,2,3
0.169827,0.192827,0.192827,2,2,3
0.169964,0.190974,0.190974,2,2,3
0.170101,0.18914,0.18914,2,2,3
0.170238,0.187326,0.187326,2,2,3
0.170376,0.185531,0.185531,2,2,3
0.170514,0.183756,0.183756,2,2,3
0.170653,0.181999,0.181999,2,2,3
0.170791,0.180261,0.180261,2,2,3
0.170931,0.178541,0.178541,2,2,3
0.17107,0.176839,0.176839,2,2,3
0.17121,0.175156,0.175156,2,2,3
0.17135,0.17349,0.17349,2,2,3
0.17149,0.171841,0.171841,2,2,3
0.171631,0.17021,0.17021,2,2,3
0.171772,0.168596,0.168596,2,2,3
0.171913,0.166999,0.166999,2,2,3
0.172055,0.165419,0.165419,2,2,3
0.172197,0.163855,0.163855,2,2,3
0.172339,0.162307,0.162307,2,2,3
0.172481,0.160776,0.160776,2,2,3
0.172623,0.15926,0.15926,2,2,3
0.172766,0.15776,0.15776,2,2,3
0.172909,0.156276,0.156276,2,2,3
0.173052,0.154807,0.154807,2,2,3
0.173195,0.153353,0.153353,2,2,3
0.173339,0.151914,0.151914,2,2,3
0.173482,0.15049,0.15049,2,2,3
0.173626,0.149081,0.149081,2,2,3
0.17377,0.147686,0.147686,2,2,3
0.173914,0.146306,0.146306,2,2,3
0.174058,0.144939,0.144939,2,2,3
0.174203,0.143587,0.143587,2,2,3
0.174347,0.142248,0.142248,2,2,3
0.174492,0.140923,0.140923,2,2,3
0.174636,0.139612,0.139612,2,2,3
0.174781,0.138313,0.138313,2,2,3
0.174926,0.137028,0.137028,2,2,3
0.175071,0.135756,0.135756,2,2,3
0.175216,0.134497,0.134497,2,2,3
0.175361,0.13325,0.13325,2,2,3
0.175506,0.132016,0.132016,2,2,3
0.175651,0.130795,0.130795,2,2,3
0.175796,0.129586,0.129586,2,2,3
0.175942,0.128388,0.128388,2,2,3
0.176087,0.127203,0.127203,2,2,3
0.176232,0.12603,0.12603,2,2,3
0.176378,0.124868,0.124868,2,2,3
0.176523,0.123718,0.123718,2,2,3
0.176668,0.12258,0.12258,2,2,3
0.176814,0.121452,0.121452,2,2,3
0.176959,0.120336,0.120336,2,2,3
0.177105,0.119231,0.119231,2,2,3
0.17725,0.118137,0.118137,2,2,3
0.177395,0.117053,0.117053,2,2,3
0.177541,0.115981,0.115981,2,2,3
0.177686,0.114918,0.114918,2,2,3
0.177831,0.113867,0.113867,2,2,3
0.177976,0.112825,0.112825,2,2,3
0.178121,0.111794,0.111794,2,2,3
0.178267,0.110773,0.110773,2,2,3
0.178412,0.109761,0.109761,2,2,3
0.178557,0.10876,0.10876,2,2,3
0.178701,0.107768,0.107768,2,2,3
0.178846,0.106786,0.106786,2,2,3
0.178991,0.105814,0.105814,2,2,3
0.179136,0.104851,0.104851,2,2,3
0.17928,0.103897,0.103897,2,2,3
0.179425,0.102952,0.102952,2,2,3
0.179569,0.102016,0.102016,2,2,3
0.179714,0.10109,0.10109,2,2,3
0.179858,0.100172,0.100172,2,2,3
0.180002,0.0992632,0.0992632,2,2,3
0.180146,0.098363,0.098363,2,2,3
0.18029,0.0974713,0.0974713,2,2,3
0.180433,0.0965881,0.0965881,2,2,3
0.180577,0.0957133,0.0957133,2,2,3
0.18072,0.0948468,0.0948468,2,2,3
0.180864,0.0939885,0.0939885,2,2,3
0.181007,0.0931384,0.0931384,2,2,3
0.18115,0.0922962,0.0922962,2,2,3
0.181293,0.091462,0.091462,2,2,3
0.181436,0.0906356,0.0906356,2,2,3
0.181578,0.089817,0.089817,2,2,3
0.181721,0.089006,0.089006,2,2,3
0.181863,0.0882027,0.0882027,2,2,3
0.182005,0.0874068,0.0874068,2,2,3
0.182147,0.0866184,0.0866184,2,2,3
0.182289,0.0858373,0.0858373,2,2,3
0.18243,0.0850634,0.0850634,2,2,3
0.182572,0.0842967,0.0842967,2,2,3
0.182713,0.0835371,0.0835371,2,2,3
0.182854,0.0827846,0.0827846,2,2,3
0.182995,0.0820389,0.0820389,2,2,3
0.183135,0.0813002,0.0813002,2,2,3
0.183276,0.0805682,0.0805682,2,2,3
0.183416,0.0798429,0.0798429,2,2,3
0.183556,0.0791243,0.0791243,2,2,3
0.183696,0.0784123,0.0784123,2,2,3
0.183836,0.0777067,0.0777067,2,2,3
0.183975,0.0770076,0.0770076,2,2,3
0.184115,0.0763148,0.0763148,2,2,3
0.184254,0.0756283,0.0756283,2,2,3
0.184392,0.074948,0.074948,2,2,3
0.184531,0.0742739,0.0742739,2,2,3
0.184669,0.0736059,0.0736059,2,2,3
0.184808,0.0729439,0.0729439,2,2,3
0.184946,0.0722878,0.0722878,2,2,3
0.185083,0.0716376,0.0716376,2,2,3
0.185221,0.0709933,0.0709933,2,2,3
0.185358,0.0703547,0.0703547,2,2,3
0.185495,0.0697218,0.0697218,2,2,3
0.185632,0.0690945,0.0690945,2,2,3
0.185768,0.0684728,0.0684728,2,2,3
0.185905,0.0678567,0.0678567,2,2,3
0.186041,0.067246,0.067246,2,2,3
0.186177,0.0666407,0.0666407,2,2,3
0.186312,0.0660407,0.0660407,2,2,3
0.186448,0.065446,0.065446,2,2,3
0.186583,0.0648566,0.0648566,2,2,3
0.186718,0.0642723,0.0642723,2,2,3
0.186852,0.0636932,0.0636932,2,2,3
0.186987,0.0631191,0.0631191,2,2,3
0.187121,0.06255,0.06255,2,2,3
0.187254,0.0619859,0.0619859,2,2,3
0.187254,0.0619859,0.0619859,2,2,3
0.187265,0.061946,0.061946,2,2,3
0.187276,0.0619011,0.0619011,2,2,3
0.187297,0.0618113,0.0618113,2,2,3
0.18734,0.061632,0.061632,2,2,3
0.187425,0.0612744,0.0612744,2,2,3
0.187559,0.0607189,0.0607189,2,2,3
0.187692,0.0601698,0.0601698,2,2,3
0.187824,0.0596263,0.0596263,2,2,3
0.187957,0.0590876,0.0590876,2,2,3
0.188089,0.0585534,0.0585534,2,2,3
0.188221,0.0580239,0.0580239,2,2,3
0.188352,0.0574989,0.0574989,2,2,3
0.188484,0.0569784,0.0569784,2,2,3
0.188615,0.0564623,0.0564623,2,2,3
0.188746,0.0559506,0.0559506,2,2,3
0.188876,0.0554433,0.0554433,2,2,3
0.189007,0.0549403,0.0549403,2,2,3
0.189137,0.0544416,0.0544416,2,2,3
0.189266,0.0539471,0.0539471,2,2,3
0.189396,0.0534568,0.0534568,2,2,3
0.189525,0.0529706,0.0529706,2,2,3
0.189654,0.0524885,0.0524885,2,2,3
0.189783,0.0520105,0.0520105,2,2,3
0.189911,0.0515364,0.0515364,2,2,3
0.190039,0.0510664,0.0510664,2,2,3
0.190167,0.0506002,0.0506002,2,2,3
0.190294,0.050138,0.050138,2,2,3
0.190421,0.0496796,0.0496796,2,2,3
0.190548,0.049225,0.049225,2,2,3
0.190675,0.0487742,0.0487742,2,2,3
0.190801,0.0483271,0.0483271,2,2,3
0.190927,0.0478837,0.0478837,2,2,3
0.191053,0.047444,0.047444,2,2,3
0.191179,0.0470078,0.0470078,2,2,3
0.191304,0.0465753,0.0465753,2,2,3
0.191429,0.0461463,0.0461463,2,2,3
0.191553,0.0457208,0.0457208,2,2,3
0.191678,0.0452988,0.0452988,2,2,3
0.191802,0.0448802,0.0448802,2,2,3
0.191926,0.0444651,0.0444651,2,2,3
0.192049,0.0440533,0.0440533,2,2,3
0.192172,0.0436448,0.0436448,2,2,3
0.192295,0.0432397,0.0432397,2,2,3
0.192418,0.0428378,0.0428378,2,2,3
0.19254,0.0424392,0.0424392,2,2,3
0.192662,0.0420437,0.0420437,2,2,3
0.192784,0.0416515,0.0416515,2,2,3
0.192905,0.0412624,0.0412624,2,2,3
0.193026,0.0408764,0.0408764,2,2,3
0.193147,0.0404934,0.0404934,2,2,3
0.193267,0.0401136,0.0401136,2,2,3
0.193388,0.0397367,0.0397367,2,2,3
0.193507,0.0393629,0.0393629,2,2,3
0.193627,0.038992,0.038992,2,2,3
0.193746,0.038624,0.038624,2,2,3
0.193865,0.0382589,0.0382589,2,2,3
0.193984,0.0378968,0.0378968,2,2,3
0.194103,0.0375374,0.0375374,2,2,3
0.194221,0.0371809,0.0371809,2,2,3
0.194339,0.0368272,0.0368272,2,2,3
0.194456,0.0364762,0.0364762,2,2,3
0.194573,0.036128,0.036128,2,2,3
0.19469,0.0357825,0.0357825,2,2,3
0.194807,0.0354396,0.0354396,2,2,3
0.194923,0.0350995,0.0350995,2,2,3
0.195039,0.0347619,0.0347619,2,2,3
0.195155,0.034427,0.034427,2,2,3
0.19527,0.0340947,0.0340947,2,2,3
0.195386,0.0337649,0.0337649,2,2,3
0.1955,0.0334376,0.0334376,2,2,3
0.195615,0.0331129,0.0331129,2,2,3
0.195729,0.0327906,0.0327906,2,2,3
0.195843,0.0324708,0.0324708,2,2,3
0.195957,0.0321535,0.0321535,2,2,3
0.19607,0.0318385,0.0318385,2,2,3
0.196183,0.031526,0.031526,2,2,3
0.196296,0.0312158,0.0312158,2,2,3
0.196409,0.030908,0.030908,2,2,3
0.196521,0.0306024,0.0306024,2,2,3
0.196633,0.0302992,0.0302992,2,2,3
0.196744,0.0299983,0.0299983,2,2,3
0.196856,0.0296996,0.0296996,2,2,3
0.196967,0.0294032,0.0294032,2,2,3
0.197077,0.029109,0.029109,2,2,3
0.197188,0.028817,0.028817,2,2,3
0.197298,0.0285271,0.0285271,2,2,3
0.197408,0.0282395,0.0282395,2,2,3
0.197517,0.0279539,0.0279539,2,2,3
0.197626,0.0276705,0.0276705,2,2,3
0.197735,0.0273891,0.0273891,2,2,3
0.197844,0.0271099,0.0271099,2,2,3
0.197952,0.0268327,0.0268327,2,2,3
0.198061,0.0265575,0.0265575,2,2,3
0.198168,0.0262844,0.0262844,2,2,3
0.198276,0.0260132,0.0260132,2,2,3
0.198383,0.025744,0.025744,2,2,3
0.19849,0.0254768,0.0254768,2,2,3
0.198596,0.0252116,0.0252116,2,2,3
0.198703,0.0249483,0.0249483,2,2,3
0.198809,0.0246869,0.0246869,2,2,3
0.198915,0.0244273,0.0244273,2,2,3
0.19902,0.0241697,0.0241697,2,2,3
0.199125,0.0239139,0.0239139,2,2,3
0.19923,0.02366,0.02366,2,2,3
0.199335,0.0234078,0.0234078,2,2,3
0.199439,0.0231575,0.0231575,2,2,3
0.199543,0.022909,0.022909,2,2,3
0.199647,0.0226623,0.0226623,2,2,3
0.19975,0.0224173,0.0224173,2,2,3
0.199853,0.022174,0.022174,2,2,3
0.199956,0.0219325,0.0219325,2,2,3
0.200059,0.0216927,0.0216927,2,2,3
0.200161,0.0214546,0.0214546,2,2,3
0.200263,0.0212182,0.0212182,2,2,3
0.200365,0.0209835,0.0209835,2,2,3
0.200466,0.0207504,0.0207504,2,2,3
0.200567,0.0205189,0.0205189,2,2,3
0.200668,0.0202891,0.0202891,2,2,3
0.200769,0.0200609,0.0200609,2,2,3
0.200869,0.0198342,0.0198342,2,2,3
0.200969,0.0196092,0.0196092,2,2,3
0.201069,0.0193857,0.0193857,2,2,3
0.201169,0.0191638,0.0191638,2,2,3
0.201268,0.0189434,0.0189434,2,2,3
0.201367,0.0187245,0.0187245,2,2,3
0.201465,0.0185072,0.0185072,2,2,3
0.201564,0.0182913,0.0182913,2,2,3
0.201662,0.0180769,0.0180769,2,2,3
0.20176,0.017864,0.017864,2,2,3
0.201857,0.0176526,0.0176526,2,2,3
0.201955,0.0174426,0.0174426,2,2,3
0.202052,0.0172341,0.0172341,2,2,3
0.202148,0.0170269,0.0170269,2,2,3
0.202245,0.0168212,0.0168212,2,2,3
0.202341,0.0166169,0.0166169,2,2,3
0.202437,0.0164139,0.0164139,2,2,3
0.202532,0.0162124,0.0162124,2,2,3
0.202628,0.0160122,0.0160122,2,2,3
0.202723,0.0158133,0.0158133,2,2,3
0.202818,0.0156158,0.0156158,2,2,3
0.202912,0.0154196,0.0154196,2,2,3
0.203007,0.0152247,0.0152247,2,2,3
0.203101,0.0150312,0.0150312,2,2,3
0.203194,0.0148389,0.0148389,2,2,3
0.203288,0.0146479,0.0146479,2,2,3
0.203381,0.0144582,0.0144582,2,2,3
0.203474,0.0142697,0.0142697,2,2,3
0.203567,0.0140825,0.0140825,2,2,3
0.203659,0.0138966,0.0138966,2,2,3
0.203751,0.0137118,0.0137118,2,2,3
0.203843,0.0135283,0.0135283,2,2,3
0.203935,0.013346,0.013346,2,2,3
0.204026,0.0131649,0.0131649,2,2,3
0.204118,0.012985,0.012985,2,2,3
0.204208,0.0128062,0.0128062,2,2,3
0.204299,0.0126286,0.0126286,2,2,3
0.204389,0.0124522,0.0124522,2,2,3
0.20448,0.0122769,0.0122769,2,2,3
0.204569,0.0121028,0.0121028,2,2,3
0.204659,0.0119298,0.0119298,2,2,3
0.204748,0.0117579,0.0117579,2,2,3
0.204837,0.0115872,0.0115872,2,2,3
0.204926,0.0114175,0.0114175,2,2,3
0.205015,0.0112489,0.0112489,2,2,3
0.205103,0.0110814,0.0110814,2,2,3
0.205191,0.010915,0.010915,2,2,3
0.205279,0.0107497,0.0107497,2,2,3
0.205367,0.0105854,0.0105854,2,2,3
0.205454,0.0104222,0.0104222,2,2,3
0.205541,0.01026,0.01026,2,2,3
0.205628,0.0100988,0.0100988,2,2,3
0.205714,0.00993866,0.00993866,2,2,3
0.205801,0.00977953,0.00977953,2,2,3
0.205887,0.00962141,0.00962141,2,2,3
0.205973,0.00946428,0.00946428,2,2,3
0.206058,0.00930815,0.00930815,2,2,3
0.206144,0.00915301,0.00915301,2,2,3
0.206229,0.00899883,0.00899883,2,2,3
0.206313,0.00884563,0.00884563,2,2,3
0.206398,0.00869338,0.00869338,2,2,3
0.206482,0.00854208,0.00854208,2,2,3
0.206567,0.00839173,0.00839173,2,2,3
0.20665,0.00824232,0.00824232,2,2,3
0.206734,0.00809383,0.00809383,2,2,3
0.206818,0.00794626,0.00794626,2,2,3
0.206901,0.00779961,0.00779961,2,2,3
0.206984,0.00765387,0.00765387,2,2,3
0.207066,0.00750902,0.00750902,2,2,3
0.207149,0.00736507,0.00736507,2,2,3
0.207231,0.00722201,0.00722201,2,2,3
0.207313,0.00707982,0.00707982,2,2,3
0.207395,0.0069385,0.0069385,2,2,3
0.207476,0.00679805,0.00679805,2,2,3
0.207558,0.00665846,0.00665846,2,2,3
0.207639,0.00651971,0.00651971,2,2,3
0.207719,0.00638182,0.00638182,2,2,3
0.2078,0.00624476,0.00624476,2,2,3
0.20788,0.00610853,0.00610853,2,2,3
0.207961,0.00597312,0.00597312,2,2,3
0.20796,0.00597312,0.00597312,2,2,3
0.207967,0.00596315,0.00596315,2,2,3
0.207973,0.00595236,0.00595236,2,2,3
0.207986,0.00593078,0.00593078,2,2,3
0.208011,0.00588765,0.00588765,2,2,3
0.208063,0.00580157,0.00580157,2,2,3
0.208142,0.0056676,0.0056676,2,2,3
0.208222,0.00553471,0.00553471,2,2,3
0.208301,0.00540276,0.00540276,2,2,3
0.20838,0.00527161,0.00527161,2,2,3
0.208459,0.00514124,0.00514124,2,2,3
0.208537,0.00501165,0.00501165,2,2,3
0.208615,0.00488284,0.00488284,2,2,3
0.208693,0.00475479,0.00475479,2,2,3
0.208771,0.00462751,0.00462751,2,2,3
0.208849,0.00450098,0.00450098,2,2,3
0.208926,0.0043752,0.0043752,2,2,3
0.209003,0.00425016,0.00425016,2,2,3
0.20908,0.00412586,0.00412586,2,2,3
0.209157,0.0040023,0.0040023,2,2,3
0.209233,0.00387946,0.00387946,2,2,3
0.20931,0.00375735,0.00375735,2,2,3
0.209386,0.00363595,0.00363595,2,2,3
0.209461,0.00351526,0.00351526,2,2,3
0.209537,0.00339528,0.00339528,2,2,3
0.209612,0.003276,0.003276,2,2,3
0.209688,0.00315741,0.00315741,2,2,3
0.209763,0.00303951,0.00303951,2,2,3
0.209837,0.0029223,0.0029223,2,2,3
0.209912,0.00280577,0.00280577,2,2,3
0.209986,0.00268991,0.00268991,2,2,3
0.21006,0.00257472,0.00257472,2,2,3
0.210134,0.0024602,0.0024602,2,2,3
0.210208,0.00234633,0.00234633,2,2,3
0.210282,0.00223312,0.00223312,2,2,3
0.210355,0.00212056,0.00212056,2,2,3
0.210428,0.00200865,0.00200865,2,2,3
0.210501,0.00189737,0.00189737,2,2,3
0.210573,0.00178673,0.00178673,2,2,3
0.210646,0.00167672,0.00167672,2,2,3
0.210718,0.00156734,0.00156734,2,2,3
0.21079,0.00145858,0.00145858,2,2,3
